id,booking_status_pred,Cancellation_prob
54506,1,0.82258224
54507,0,0.20515265
54508,1,0.80394274
54509,0,0.0032236257
54510,0,0.49164045
54511,1,0.8427977
54512,1,0.943168
54513,0,0.056815155
54514,0,0.37551206
54515,0,0.49904406
54516,1,0.6455956
54517,1,0.8591995
54518,0,0.11469492
54519,0,0.17443517
54520,0,0.06716932
54521,0,0.09204402
54522,0,0.10436872
54523,0,0.12035365
54524,0,0.037821956
54525,0,0.0032924647
54526,1,0.6155787
54527,0,0.1759961
54528,0,0.06322447
54529,0,0.02945178
54530,0,0.38008526
54531,0,0.44669488
54532,1,0.64965737
54533,1,0.52990633
54534,0,0.07388651
54535,1,0.6872558
54536,0,0.2332797
54537,0,0.019090967
54538,0,0.13972571
54539,0,0.015122054
54540,0,0.17732137
54541,1,0.89103866
54542,0,0.2088174
54543,1,0.8255959
54544,0,0.32581395
54545,0,0.06805146
54546,1,0.61641085
54547,0,0.2583432
54548,0,0.010435312
54549,1,0.7614706
54550,0,0.18052398
54551,0,0.067705326
54552,1,0.71945167
54553,1,0.81934166
54554,1,0.6320618
54555,1,0.93678725
54556,0,0.14683802
54557,0,0.40276423
54558,0,0.19205551
54559,0,0.24132878
54560,1,0.6603813
54561,1,0.8018325
54562,0,0.08086894
54563,0,0.47407317
54564,0,0.2984681
54565,1,0.8929908
54566,0,0.4266449
54567,0,0.26796922
54568,1,0.5880284
54569,0,0.34219444
54570,0,0.31968588
54571,0,3.2613274e-12
54572,1,0.5815292
54573,0,0.035948016
54574,0,0.20496045
54575,0,0.065453514
54576,0,0.21524106
54577,1,0.8113525
54578,0,0.05162107
54579,0,0.012682271
54580,0,0.12976241
54581,0,0.009381045
54582,0,0.055911146
54583,0,0.004119058
54584,0,0.022660332
54585,0,0.399791
54586,0,0.42239323
54587,0,0.26843637
54588,1,0.7732561
54589,0,0.16582106
54590,0,0.16546887
54591,0,0.032656215
54592,1,0.77043015
54593,0,0.298072
54594,0,0.06409398
54595,1,0.5579491
54596,0,0.015129222
54597,0,0.06701439
54598,1,0.9307375
54599,0,0.010705519
54600,0,0.36137807
54601,0,0.006031796
54602,0,0.09733445
54603,0,0.39775634
54604,0,0.00021238334
54605,1,0.78089666
54606,0,0.38167757
54607,0,0.17457452
54608,0,0.18042538
54609,0,0.035176788
54610,1,0.7201396
54611,1,0.82457656
54612,0,0.045021582
54613,0,0.19089758
54614,1,0.8721184
54615,0,0.03619658
54616,0,0.14127566
54617,0,0.13364762
54618,1,0.77800095
54619,0,0.005170196
54620,0,0.20908163
54621,0,0.31616655
54622,1,0.73364824
54623,1,0.70044094
54624,0,0.38523751
54625,1,0.68001115
54626,0,0.0363799
54627,1,0.92324144
54628,0,0.039691806
54629,0,0.2911633
54630,1,0.708727
54631,1,0.8703196
54632,0,0.2042876
54633,0,0.087601565
54634,0,0.3447634
54635,0,0.04376957
54636,1,0.6365809
54637,1,0.9469534
54638,1,0.63668585
54639,1,0.82411706
54640,1,0.8190709
54641,1,0.6240621
54642,0,0.11788082
54643,0,0.0016950357
54644,0,0.48221675
54645,0,0.22688045
54646,0,0.34272346
54647,0,0.1913129
54648,0,0.40586543
54649,1,0.59504116
54650,0,0.34365046
54651,0,0.24742651
54652,1,0.8668192
54653,1,0.78566617
54654,1,0.80081326
54655,0,0.049272027
54656,0,0.09229548
54657,0,0.09739211
54658,0,0.38669047
54659,0,0.06164381
54660,0,0.03979015
54661,1,0.7934967
54662,0,0.11105094
54663,1,0.79711705
54664,0,0.022413485
54665,0,0.42314136
54666,0,0.021574076
54667,0,0.055203993
54668,1,0.8182208
54669,1,0.8383126
54670,1,0.5785217
54671,1,0.90605915
54672,0,0.42849547
54673,0,0.37845612
54674,0,0.17342536
54675,1,0.67892927
54676,1,0.9557656
54677,0,0.30234328
54678,1,0.61648005
54679,0,0.00010930348
54680,1,0.83981776
54681,0,0.47154206
54682,0,0.02197808
54683,1,0.764581
54684,1,0.7903632
54685,0,0.36078072
54686,0,0.19837281
54687,1,0.57459855
54688,0,0.16708206
54689,1,0.78249556
54690,0,0.13189812
54691,0,1.0477552e-07
54692,1,0.91854745
54693,0,0.006524972
54694,0,0.41094777
54695,0,0.01880866
54696,0,0.3236339
54697,0,0.10973391
54698,0,0.3953297
54699,0,0.042891845
54700,1,0.8512323
54701,0,0.16815694
54702,1,0.56005317
54703,0,0.25073248
54704,0,0.17039499
54705,0,0.15508285
54706,1,0.6233574
54707,0,0.41545922
54708,0,0.039529264
54709,0,0.17964783
54710,0,0.43601662
54711,1,0.757361
54712,1,0.6572889
54713,0,0.077129185
54714,0,0.0386478
54715,1,0.8191521
54716,0,0.084133014
54717,0,0.26326635
54718,0,0.1940232
54719,0,0.022501156
54720,0,0.0058520683
54721,1,0.79164976
54722,0,0.026610017
54723,0,0.04311367
54724,0,0.17252785
54725,1,0.7981011
54726,0,0.1178505
54727,1,0.8185739
54728,0,0.19469899
54729,1,0.63391834
54730,1,0.5886084
54731,0,0.29254198
54732,0,3.606646e-05
54733,0,0.30447537
54734,1,0.79396033
54735,0,0.34101006
54736,0,0.11012678
54737,1,0.77120143
54738,0,0.058183193
54739,0,0.2821607
54740,0,0.38887596
54741,0,0.4972644
54742,0,0.1713133
54743,0,0.0033396468
54744,0,1.3297943e-12
54745,1,0.58079046
54746,0,0.14815752
54747,0,0.03344847
54748,0,0.4256052
54749,0,0.35498586
54750,1,0.86134255
54751,0,0.4090529
54752,1,0.7338736
54753,0,0.004323939
54754,1,0.9638395
54755,0,5.7686344e-07
54756,0,0.43218476
54757,0,0.23316622
54758,1,0.69884986
54759,1,0.5886007
54760,0,0.18522467
54761,0,0.45210797
54762,0,0.14622599
54763,0,0.31358784
54764,0,0.12261778
54765,1,0.79522264
54766,0,0.43333927
54767,1,0.92570597
54768,0,0.24849881
54769,0,0.37385622
54770,0,0.41506687
54771,0,0.16204822
54772,0,0.040490303
54773,1,0.71467704
54774,0,3.796786e-07
54775,1,0.9676679
54776,1,0.8394462
54777,1,0.60710186
54778,0,0.21815158
54779,1,0.9076828
54780,0,0.4252723
54781,0,0.083855174
54782,0,0.03431838
54783,0,4.7579815e-05
54784,1,0.7061369
54785,1,0.7485195
54786,1,0.9572357
54787,0,0.16968067
54788,1,0.75517917
54789,0,0.14219381
54790,0,0.12294036
54791,0,0.07153718
54792,1,0.83972603
54793,0,0.24948585
54794,0,0.07907087
54795,0,0.0042271893
54796,0,0.20995468
54797,0,0.0133569455
54798,1,0.76692253
54799,1,0.8272688
54800,0,0.007315243
54801,0,0.31334803
54802,1,0.64516467
54803,0,0.08746839
54804,1,0.58392817
54805,1,0.8313661
54806,0,0.0020097587
54807,1,0.66807866
54808,0,0.23209786
54809,0,0.021373546
54810,1,0.7529615
54811,0,3.0430647e-06
54812,1,0.88626593
54813,0,0.032611873
54814,0,0.46187192
54815,0,0.07774874
54816,0,0.15427703
54817,1,0.60478467
54818,0,0.17418475
54819,1,0.9253058
54820,0,0.49815044
54821,1,0.74298275
54822,0,0.0021755632
54823,0,0.48550543
54824,0,0.4464118
54825,0,0.17796345
54826,0,0.15385489
54827,0,0.18126236
54828,1,0.6581784
54829,1,0.9079366
54830,1,0.6152145
54831,0,0.047414694
54832,0,0.23487554
54833,0,0.27242073
54834,1,0.7985445
54835,1,0.52368927
54836,1,0.6386681
54837,0,0.15275927
54838,0,0.05975742
54839,0,0.30140474
54840,0,0.13226852
54841,0,0.04900639
54842,0,0.04374002
54843,0,0.03271201
54844,0,0.12982264
54845,0,0.1754873
54846,1,0.7575292
54847,0,0.4504799
54848,1,0.81152385
54849,1,0.75432855
54850,0,0.017574051
54851,0,0.39368904
54852,0,0.39587423
54853,1,0.7537401
54854,0,0.27975482
54855,1,0.7705592
54856,0,0.13259207
54857,1,0.5867
54858,0,0.19991682
54859,1,0.707732
54860,1,0.79956657
54861,1,0.9811981
54862,1,0.70031047
54863,0,0.2403652
54864,1,0.8992489
54865,0,0.010326179
54866,1,0.9365169
54867,0,0.05106351
54868,0,0.26096448
54869,0,0.34789753
54870,0,0.41909322
54871,0,0.15937507
54872,0,0.28009963
54873,0,0.0052451277
54874,0,0.25067922
54875,0,0.035422638
54876,0,0.061793584
54877,0,0.00052355684
54878,1,0.6028568
54879,1,0.8626578
54880,0,0.13885485
54881,0,0.303731
54882,0,0.1874783
54883,0,0.0029362482
54884,1,0.59228396
54885,1,0.90595514
54886,0,0.48598847
54887,0,0.3092346
54888,0,0.28341615
54889,1,0.6868312
54890,1,0.61059886
54891,0,0.24647881
54892,0,0.010650802
54893,1,0.84479755
54894,1,0.8298962
54895,0,0.0021704147
54896,0,0.2396963
54897,1,0.80762804
54898,1,0.879886
54899,1,0.532897
54900,0,0.00040546284
54901,1,0.7933333
54902,1,0.78641653
54903,0,0.066310264
54904,0,0.079009734
54905,0,0.2585425
54906,1,0.8101826
54907,0,0.4766654
54908,0,0.0029509151
54909,0,0.13077198
54910,0,0.305137
54911,0,0.07995661
54912,0,0.40582258
54913,1,0.629045
54914,1,0.70183563
54915,0,0.00018062654
54916,1,0.82348555
54917,0,0.39287308
54918,0,0.15375386
54919,0,0.11564644
54920,0,0.15517955
54921,1,0.8150852
54922,0,0.38264027
54923,0,0.20068604
54924,0,0.20142913
54925,0,0.27818048
54926,0,0.15811917
54927,1,0.76648736
54928,0,0.14138122
54929,0,0.2346836
54930,1,0.50452155
54931,0,0.39091524
54932,1,0.77146715
54933,0,0.10740728
54934,0,0.14824763
54935,1,0.5497524
54936,0,0.2261072
54937,0,0.06756983
54938,0,0.012182978
54939,1,0.74027044
54940,1,0.86036366
54941,0,0.19725688
54942,1,0.8400824
54943,0,3.9862286e-10
54944,0,0.4304572
54945,0,0.107385404
54946,1,0.81129926
54947,0,0.22606182
54948,1,0.86474425
54949,0,0.09228168
54950,0,0.24503013
54951,1,0.61803544
54952,0,0.38853487
54953,0,0.3405468
54954,0,0.04219561
54955,0,0.34152994
54956,0,0.20011641
54957,0,0.0154968295
54958,1,0.707472
54959,0,0.13046569
54960,0,0.24409097
54961,1,0.8238636
54962,0,0.16361518
54963,1,0.81120974
54964,0,0.22838056
54965,0,0.015821794
54966,0,0.47801864
54967,0,0.127025
54968,0,0.27668548
54969,0,0.117642425
54970,0,0.48110715
54971,1,0.52979106
54972,1,0.7521901
54973,0,0.098505326
54974,0,0.050152827
54975,0,0.24617629
54976,1,0.8848871
54977,0,0.08983019
54978,1,0.9199513
54979,1,0.835245
54980,1,0.8908167
54981,1,0.5443127
54982,0,0.36545885
54983,0,0.2157218
54984,1,0.824526
54985,1,0.6959561
54986,0,0.10051064
54987,0,0.4375379
54988,0,0.042936224
54989,0,0.011526575
54990,0,0.20148857
54991,0,0.21287082
54992,0,0.11517039
54993,0,0.045491166
54994,1,0.55850554
54995,0,0.39015967
54996,0,0.2711794
54997,0,0.084885746
54998,1,0.6603932
54999,1,0.6903363
55000,0,0.0036464736
55001,0,0.083006635
55002,0,0.12590413
55003,0,0.15656556
55004,0,0.013277941
55005,1,0.890848
55006,0,0.1278423
55007,0,0.1564518
55008,0,0.27249685
55009,1,0.5903543
55010,1,0.8948477
55011,0,0.023437148
55012,0,0.23190479
55013,1,0.90206045
55014,1,0.7904112
55015,1,0.7504622
55016,0,0.059593823
55017,1,0.7581154
55018,0,0.0632229
55019,0,0.045519676
55020,1,0.8011121
55021,0,0.035159484
55022,0,0.019043915
55023,0,0.10256655
55024,0,0.10101024
55025,0,0.07368309
55026,0,0.36840624
55027,1,0.92191726
55028,0,0.08593071
55029,1,0.7321591
55030,0,0.02185219
55031,1,0.9031832
55032,0,0.3144392
55033,0,0.06637118
55034,0,0.0007844313
55035,1,0.68675387
55036,1,0.8249049
55037,1,0.55354166
55038,0,0.08478915
55039,0,0.05394175
55040,0,0.010500891
55041,0,0.25322682
55042,1,0.89432734
55043,0,0.084259674
55044,0,0.08261718
55045,1,0.7790994
55046,1,0.7650439
55047,0,0.21881081
55048,0,0.04981388
55049,0,0.1323796
55050,0,2.0374102e-05
55051,0,0.1003797
55052,0,0.25552997
55053,0,0.37798652
55054,1,0.93533576
55055,0,0.1863771
55056,1,0.80712736
55057,1,0.79535276
55058,1,0.6299534
55059,0,0.24545509
55060,1,0.55750865
55061,0,0.070898086
55062,0,0.0032912584
55063,0,1.780426e-06
55064,0,0.16393894
55065,0,0.027783945
55066,1,0.6765722
55067,0,0.07173773
55068,0,0.026786895
55069,0,0.2396771
55070,1,0.7606157
55071,0,0.40241605
55072,0,0.007633124
55073,0,0.2684292
55074,1,0.8102417
55075,0,0.41445497
55076,0,0.102914296
55077,0,0.43861353
55078,0,0.22655495
55079,0,5.583129e-05
55080,0,0.21632528
55081,0,0.36136395
55082,0,0.23382843
55083,0,0.49771693
55084,1,0.6819058
55085,1,0.51395845
55086,0,0.2542632
55087,1,0.7531678
55088,1,0.73195374
55089,0,0.03433931
55090,1,0.73712397
55091,0,0.48895696
55092,0,0.011027895
55093,0,0.40467182
55094,0,0.012704233
55095,0,0.24997948
55096,0,0.40556696
55097,0,0.37167826
55098,1,0.75025743
55099,0,0.12533787
55100,0,0.10511397
55101,1,0.5815382
55102,1,0.9315161
55103,0,0.059237964
55104,0,0.40928727
55105,0,0.43330103
55106,1,0.5482953
55107,0,0.012995396
55108,0,0.16424179
55109,0,0.0120974565
55110,1,0.5123207
55111,0,0.31208682
55112,0,0.040353227
55113,1,0.9226353
55114,1,0.78712404
55115,1,0.8925474
55116,0,0.4621212
55117,0,0.09872678
55118,0,0.009885856
55119,1,0.67992777
55120,0,0.13136183
55121,1,0.6467465
55122,0,0.3860882
55123,0,0.3055859
55124,1,0.7012681
55125,0,0.3008785
55126,0,0.37159142
55127,1,0.797008
55128,1,0.8944787
55129,0,0.086825915
55130,1,0.8405358
55131,0,0.1973738
55132,0,0.4909674
55133,0,0.18130936
55134,0,0.25963637
55135,0,0.10566383
55136,1,0.7644148
55137,1,0.8349893
55138,1,0.74782425
55139,1,0.8747542
55140,0,0.00022373357
55141,0,0.016081607
55142,1,0.8160209
55143,1,0.51890534
55144,0,0.1946356
55145,0,0.12795678
55146,0,0.19219872
55147,0,0.25860223
55148,0,0.13507776
55149,0,0.22235584
55150,1,0.7597458
55151,0,0.0336909
55152,1,0.91305625
55153,1,0.55015403
55154,0,0.28611434
55155,1,0.7241856
55156,0,0.15683597
55157,0,0.42898953
55158,0,0.15634428
55159,1,0.6070372
55160,1,0.90774375
55161,0,0.21729606
55162,0,0.3111113
55163,0,0.022725444
55164,0,0.03525696
55165,1,0.8226662
55166,0,0.25999874
55167,1,0.7013941
55168,1,0.6135881
55169,0,0.37135398
55170,0,0.18498564
55171,0,0.3924373
55172,1,0.6790003
55173,1,0.78653294
55174,1,0.5502283
55175,0,0.08509526
55176,0,0.28520578
55177,1,0.8086188
55178,0,2.846434e-10
55179,0,0.00022983037
55180,0,0.006547876
55181,0,0.0082271835
55182,0,0.19233488
55183,0,0.123816736
55184,0,0.14587195
55185,1,0.80436015
55186,0,0.14568129
55187,0,0.060533296
55188,0,0.21466418
55189,0,0.25292513
55190,1,0.70812243
55191,1,0.88494325
55192,1,0.8801473
55193,0,0.41864544
55194,0,0.049542695
55195,0,0.09019413
55196,1,0.7748661
55197,0,0.14242257
55198,0,0.41166052
55199,0,0.3941737
55200,1,0.81732386
55201,0,0.05071738
55202,0,0.0015686795
55203,0,0.23851204
55204,0,0.012579553
55205,0,0.2864471
55206,0,0.07300105
55207,0,0.21683429
55208,1,0.7952014
55209,1,0.7486107
55210,0,4.6882593e-05
55211,0,0.062271494
55212,0,0.18213908
55213,1,0.7266051
55214,0,0.2631561
55215,1,0.9547938
55216,1,0.9099823
55217,0,0.006892924
55218,0,0.23857646
55219,1,0.65598905
55220,0,0.4599479
55221,0,0.47487834
55222,1,0.7551734
55223,0,0.44007123
55224,0,0.37297076
55225,0,0.133731
55226,0,0.04378541
55227,0,0.07535055
55228,0,0.07690887
55229,0,0.18319361
55230,0,0.4502544
55231,0,0.44659898
55232,1,0.66992444
55233,0,0.17759334
55234,0,0.019470643
55235,0,0.061884582
55236,0,0.15072381
55237,0,2.8428597e-09
55238,0,0.19487303
55239,0,0.052581955
55240,0,0.07857659
55241,0,0.36973232
55242,0,0.3410846
55243,0,3.321062e-12
55244,1,0.8538411
55245,0,0.41287544
55246,1,0.9434277
55247,0,0.2105666
55248,0,0.1993263
55249,1,0.85994565
55250,0,0.49869913
55251,0,0.1854777
55252,1,0.60298026
55253,0,0.19175592
55254,0,0.04588441
55255,0,4.0956827e-05
55256,0,0.23884605
55257,0,0.061872292
55258,1,0.67045325
55259,1,0.9644352
55260,0,0.03794451
55261,0,0.0074537224
55262,0,0.06811815
55263,0,0.47556952
55264,1,0.9528398
55265,1,0.8491155
55266,1,0.61801064
55267,0,0.13237478
55268,1,0.69242114
55269,0,0.43821108
55270,0,0.1751886
55271,0,0.032526784
55272,0,0.15553737
55273,0,0.40205142
55274,1,0.5696307
55275,1,0.7406475
55276,1,0.97333366
55277,0,0.20256643
55278,0,0.018535806
55279,0,0.008272658
55280,1,0.60148853
55281,0,0.01967682
55282,1,0.7192059
55283,1,0.7672801
55284,0,0.2114896
55285,0,0.1834291
55286,0,0.025701957
55287,0,0.24986926
55288,1,0.7182975
55289,0,0.3068725
55290,0,0.029430943
55291,0,0.4487905
55292,0,0.06592246
55293,0,0.15631478
55294,0,0.12404112
55295,0,0.13076667
55296,0,0.038324524
55297,1,0.7814818
55298,0,0.13489752
55299,1,0.897069
55300,0,0.15282652
55301,0,0.4385865
55302,1,0.9287782
55303,0,0.42901677
55304,0,0.2768411
55305,0,0.093522854
55306,1,0.89950687
55307,0,0.49222225
55308,1,0.91946405
55309,0,0.067241944
55310,0,0.037711047
55311,1,0.81412864
55312,0,0.30337223
55313,0,0.18063593
55314,1,0.60479665
55315,0,0.04089525
55316,0,0.054931115
55317,1,0.7461772
55318,0,0.22539777
55319,0,0.036693137
55320,0,0.34475186
55321,0,0.1121419
55322,0,3.451054e-08
55323,1,0.7985832
55324,0,0.34619465
55325,0,0.145635
55326,0,0.0993308
55327,0,0.19282207
55328,0,0.09499569
55329,0,0.23066784
55330,1,0.8197201
55331,0,0.2503381
55332,0,0.10224894
55333,0,0.018084886
55334,1,0.52613735
55335,0,0.035742007
55336,0,0.005291135
55337,0,0.1039851
55338,0,0.262299
55339,0,0.42022872
55340,1,0.599912
55341,0,0.31844282
55342,1,0.82864547
55343,0,0.39259425
55344,1,0.7339127
55345,0,0.0015517637
55346,1,0.62326175
55347,0,0.017253939
55348,0,0.006494771
55349,0,0.037657794
55350,0,0.23832166
55351,0,0.2218683
55352,0,0.066009596
55353,1,0.8107328
55354,0,0.2678418
55355,0,0.07256106
55356,0,0.1519204
55357,0,0.080068566
55358,0,0.24260683
55359,0,0.272608
55360,1,0.87779814
55361,0,0.1583254
55362,0,0.16688117
55363,0,0.14288116
55364,1,0.794832
55365,0,0.18233703
55366,0,0.44933048
55367,1,0.927517
55368,0,0.17274697
55369,0,0.17256731
55370,1,0.86870927
55371,1,0.7985995
55372,0,0.37236568
55373,0,1.5294247e-06
55374,1,0.859541
55375,0,0.37166935
55376,0,0.41162184
55377,1,0.9183044
55378,0,0.25943556
55379,1,0.90267676
55380,0,0.14539832
55381,1,0.83885163
55382,1,0.96022236
55383,0,0.25854903
55384,0,6.984373e-09
55385,0,0.06469601
55386,1,0.8241316
55387,0,0.22047648
55388,0,0.4227925
55389,1,0.7998871
55390,0,0.028485574
55391,0,0.08281908
55392,0,0.03380724
55393,0,0.08062097
55394,1,0.760658
55395,0,0.39102164
55396,0,0.026929019
55397,0,0.18067804
55398,0,0.08604265
55399,0,0.2692918
55400,0,0.017051248
55401,1,0.75516224
55402,0,0.14103895
55403,0,0.048661824
55404,1,0.60285634
55405,0,0.120248646
55406,0,0.1987568
55407,0,0.025647555
55408,0,0.2007131
55409,1,0.7473414
55410,0,0.097945444
55411,0,0.0636057
55412,0,0.3499106
55413,0,0.00016885647
55414,1,0.6392755
55415,0,0.4424777
55416,0,0.43549502
55417,1,0.7882943
55418,0,0.12747115
55419,0,0.46247008
55420,0,0.060317043
55421,0,0.015513906
55422,1,0.78706884
55423,1,0.8191322
55424,0,0.06717441
55425,0,0.07900699
55426,0,0.0025754294
55427,0,0.3198766
55428,0,0.016567217
55429,0,0.194888
55430,0,0.0023472058
55431,1,0.92921656
55432,0,0.44527444
55433,1,0.82037336
55434,1,0.8047803
55435,1,0.61091906
55436,0,0.17652148
55437,0,0.30672553
55438,1,0.6094005
55439,0,0.027744643
55440,0,2.2705764e-08
55441,0,0.25444242
55442,0,0.07573327
55443,1,0.7443971
55444,0,0.010491522
55445,0,0.009567421
55446,0,0.10450333
55447,0,0.05710138
55448,0,0.064304315
55449,0,0.22429444
55450,0,0.4838331
55451,0,0.008455964
55452,0,0.1824689
55453,0,0.36877546
55454,0,0.16988747
55455,0,0.12851286
55456,0,0.1692819
55457,0,0.024745574
55458,0,0.25090733
55459,0,0.12314458
55460,1,0.82432836
55461,1,0.90158415
55462,0,0.25537497
55463,1,0.7080669
55464,0,0.41017014
55465,0,0.3303545
55466,0,0.19707534
55467,0,0.012283337
55468,1,0.7528789
55469,0,0.20715903
55470,1,0.727175
55471,0,0.20529526
55472,0,0.14557424
55473,1,0.9604832
55474,0,0.010706473
55475,0,0.29316738
55476,0,0.34301576
55477,1,0.73952216
55478,0,0.005711215
55479,1,0.77842396
55480,1,0.58413625
55481,1,0.68028927
55482,1,0.7363807
55483,0,0.15670857
55484,1,0.9246531
55485,1,0.5351738
55486,0,0.014597393
55487,1,0.77519244
55488,0,0.36883858
55489,1,0.7278164
55490,0,0.13325363
55491,0,0.28161994
55492,0,0.19174792
55493,1,0.7776811
55494,0,0.41882858
55495,0,0.09275992
55496,0,4.63259e-05
55497,1,0.7828
55498,1,0.8293975
55499,0,0.10523665
55500,1,0.82273084
55501,1,0.5714632
55502,0,0.12043781
55503,1,0.8056523
55504,1,0.72325814
55505,1,0.7946899
55506,0,0.021106455
55507,0,0.29193455
55508,0,0.081316605
55509,0,0.1582236
55510,0,0.46370053
55511,0,0.2927027
55512,1,0.516859
55513,0,0.27596247
55514,0,0.24117495
55515,0,0.10207663
55516,0,0.05819813
55517,1,0.6953228
55518,0,0.026511995
55519,0,0.047831576
55520,0,0.07143356
55521,0,0.0026935134
55522,1,0.91162163
55523,0,0.31312174
55524,1,0.80899614
55525,1,0.74930334
55526,1,0.8218567
55527,1,0.82130605
55528,0,0.23459564
55529,1,0.9111739
55530,1,0.78977114
55531,0,0.04286584
55532,1,0.80611986
55533,0,0.31365833
55534,0,0.035584353
55535,1,0.7622917
55536,1,0.73997205
55537,0,0.06088767
55538,0,0.117556326
55539,0,0.027296208
55540,0,0.017283252
55541,0,0.14398095
55542,0,0.034893297
55543,0,0.41723782
55544,1,0.8000148
55545,1,0.7954551
55546,0,0.19785312
55547,1,0.95532846
55548,1,0.9511314
55549,1,0.656901
55550,0,0.32493797
55551,0,0.17002118
55552,0,0.051241532
55553,0,0.18382533
55554,1,0.74362314
55555,0,0.16684651
55556,1,0.8322673
55557,0,0.089325994
55558,0,0.31746772
55559,0,0.04733348
55560,0,0.29990005
55561,0,0.31480312
55562,0,0.3970234
55563,1,0.8097205
55564,0,7.8966406e-10
55565,0,0.24687268
55566,1,0.6553166
55567,1,0.6570299
55568,0,0.1052933
55569,0,0.45114115
55570,1,0.76777786
55571,0,0.15466753
55572,0,0.3521469
55573,0,0.020252813
55574,0,0.49680066
55575,0,0.033176634
55576,0,0.19469818
55577,1,0.7976944
55578,0,0.004026784
55579,0,0.22513518
55580,0,0.2655416
55581,0,0.045703158
55582,1,0.70505553
55583,0,0.0043381928
55584,0,0.32717836
55585,0,0.049568903
55586,0,0.19443657
55587,0,0.0037323958
55588,0,0.048230197
55589,1,0.7508483
55590,0,0.32923508
55591,0,0.24570127
55592,0,0.046187934
55593,0,0.12881675
55594,1,0.7989409
55595,1,0.9079046
55596,0,0.009139967
55597,0,0.019833542
55598,1,0.7681784
55599,0,0.00090456574
55600,0,0.17607589
55601,1,0.8148042
55602,0,0.08984306
55603,0,0.23874165
55604,1,0.6989541
55605,1,0.5286972
55606,1,0.94498974
55607,0,0.18719743
55608,1,0.6912542
55609,0,0.19019501
55610,0,0.05039465
55611,1,0.93210655
55612,0,0.46252444
55613,0,0.4592019
55614,0,0.19225375
55615,0,0.020486923
55616,0,0.33619952
55617,0,0.23610032
55618,0,0.24470781
55619,0,0.36513358
55620,1,0.64987177
55621,0,0.12287177
55622,1,0.8178202
55623,1,0.7713526
55624,0,0.39162698
55625,0,0.03419463
55626,0,0.17274708
55627,0,0.033617646
55628,0,0.21286519
55629,0,0.11049409
55630,0,0.28745958
55631,1,0.8238563
55632,0,0.039110426
55633,1,0.76899576
55634,1,0.63589156
55635,0,0.2335988
55636,0,0.15998492
55637,0,0.055919126
55638,1,0.835834
55639,1,0.57076526
55640,0,0.18454826
55641,1,0.61597604
55642,0,0.4114483
55643,1,0.82647073
55644,0,0.020828284
55645,0,0.08346003
55646,0,0.0007893581
55647,1,0.7800722
55648,0,0.4119555
55649,0,0.08437578
55650,1,0.56668717
55651,1,0.86621106
55652,0,8.8281294e-17
55653,1,0.5054025
55654,1,0.86317575
55655,0,0.04733477
55656,0,0.2483805
55657,0,0.14778714
55658,1,0.52184284
55659,1,0.6415964
55660,1,0.7166447
55661,0,0.105358526
55662,0,0.37611166
55663,1,0.7150748
55664,0,0.13477795
55665,1,0.6976881
55666,0,0.00011961796
55667,1,0.5373715
55668,0,0.024500176
55669,1,0.7159426
55670,0,0.25660154
55671,0,0.19936393
55672,0,0.30821237
55673,1,0.9098193
55674,0,0.01179093
55675,0,0.09357729
55676,0,0.044025213
55677,0,0.040188525
55678,1,0.83082545
55679,1,0.5534585
55680,0,0.17820053
55681,0,0.19745038
55682,0,0.018408619
55683,0,0.1351432
55684,0,0.38701624
55685,0,0.23551261
55686,0,0.08936064
55687,1,0.57006174
55688,0,0.23297822
55689,0,0.031432666
55690,0,0.14094143
55691,1,0.60963535
55692,0,0.1399977
55693,1,0.67204326
55694,0,0.086622484
55695,0,0.44504818
55696,0,0.054973666
55697,1,0.5957285
55698,1,0.94764555
55699,0,0.31816256
55700,1,0.68225193
55701,0,0.0074684545
55702,0,0.15681997
55703,0,0.047753867
55704,0,0.121786244
55705,1,0.55040854
55706,0,0.15651
55707,0,0.08865384
55708,0,0.31031787
55709,0,0.23280153
55710,0,0.004731436
55711,0,0.3750182
55712,1,0.62552625
55713,0,0.16214582
55714,1,0.877068
55715,1,0.65489864
55716,0,0.19224603
55717,0,0.42535913
55718,0,0.047553804
55719,0,0.16071011
55720,0,0.13932407
55721,1,0.7424086
55722,0,0.06522979
55723,0,0.034497835
55724,0,0.39612284
55725,1,0.6139255
55726,0,0.15523674
55727,0,0.45193607
55728,0,0.019747317
55729,0,0.27388468
55730,0,0.10496802
55731,0,0.40893456
55732,0,0.016151221
55733,0,0.042426676
55734,0,0.4354342
55735,1,0.5779572
55736,0,0.37235856
55737,0,0.026102941
55738,1,0.79582167
55739,0,0.35853243
55740,1,0.8511809
55741,0,0.074051835
55742,0,0.09776982
55743,0,0.062461868
55744,1,0.77750444
55745,0,0.3535644
55746,1,0.8248817
55747,0,0.06267452
55748,0,0.13765518
55749,1,0.63197094
55750,0,0.24949735
55751,0,0.44893742
55752,0,0.12487543
55753,0,0.41270867
55754,1,0.8369525
55755,0,0.07234851
55756,0,0.4454287
55757,1,0.7437843
55758,0,0.11278498
55759,1,0.93869567
55760,0,0.028444096
55761,0,0.10416036
55762,0,0.06895344
55763,0,0.17733037
55764,0,0.4340107
55765,1,0.58344
55766,1,0.8126565
55767,1,0.7438965
55768,0,0.25821894
55769,0,0.23836465
55770,0,0.3571164
